"StichtagDat","StichtagDatJahr","StichtagDatMM","DatenstandCd","HundenameText","GebHundDatJahr","SexHundCd","SexHundLang","SexHundSort","AnzHunde"
2024-12-31,2024,12,"D","Skellington Zeros Narumi Arwin Finnia",2024,"2","weiblich",2,1
2024-12-31,2024,12,"D","Neo",2018,"1","männlich",1,1
2024-12-31,2024,12,"D","Sky",2021,"2","weiblich",2,1
2024-12-31,2024,12,"D","Lexi",2017,"2","weiblich",2,1
2024-12-31,2024,12,"D","Smoki",2022,"1","männlich",1,2
2024-12-31,2024,12,"D","Nero",2008,"1","männlich",1,1
2024-12-31,2024,12,"D","Snoopy",2017,"1","männlich",1,1
2024-12-31,2024,12,"D","Mali",2020,"2","weiblich",2,1
2024-12-31,2024,12,"D","Soglio",2021,"1","männlich",1,1
2024-12-31,2024,12,"D","Never forget Whitney Houston",2015,"2","weiblich",2,1
2024-12-31,2024,12,"D","Sophie",2015,"2","weiblich",2,2
2024-12-31,2024,12,"D","Lola Stella",2016,"2","weiblich",2,1
2024-12-31,2024,12,"D","Souplesse",2021,"2","weiblich",2,1
2024-12-31,2024,12,"D","Nico",2019,"1","männlich",1,1
2024-12-31,2024,12,"D","Spider",2018,"1","männlich",1,1
2024-12-31,2024,12,"D","Malu",2015,"2","weiblich",2,1
2024-12-31,2024,12,"D","Spyke",2017,"1","männlich",1,1
2024-12-31,2024,12,"D","Niki",2021,"2","weiblich",2,1
2024-12-31,2024,12,"D","Stella",2023,"2","weiblich",2,2
2024-12-31,2024,12,"D","Leia",2021,"2","weiblich",2,1
2024-12-31,2024,12,"D","Storm",2021,"1","männlich",1,1
2024-12-31,2024,12,"D","Nila",2023,"2","weiblich",2,1
2024-12-31,2024,12,"D","Suki",2010,"2","weiblich",2,1
2024-12-31,2024,12,"D","Mango",2019,"1","männlich",1,1
2024-12-31,2024,12,"D","Sunny",2006,"1","männlich",1,1
2024-12-31,2024,12,"D","Nina",2023,"2","weiblich",2,2
2024-12-31,2024,12,"D","Sunny",2023,"2","weiblich",2,2
2024-12-31,2024,12,"D","Loona",2018,"2","weiblich",2,1
2024-12-31,2024,12,"D","Sushi",2021,"1","männlich",1,1
2024-12-31,2024,12,"D","Niva",2015,"2","weiblich",2,1
2024-12-31,2024,12,"D","Sweet Magic Dachshund Pokémon Roselia Remi",2023,"2","weiblich",2,1
2024-12-31,2024,12,"D","Marcy",2012,"2","weiblich",2,1
2024-12-31,2024,12,"D","Syd",2021,"1","männlich",1,1
2024-12-31,2024,12,"D","Noe",2013,"2","weiblich",2,1
2024-12-31,2024,12,"D","T Schugeli Amsler",2018,"1","männlich",1,1
2024-12-31,2024,12,"D","Lia",2017,"2","weiblich",2,2
2024-12-31,2024,12,"D","Tahona v. Mahalanme",2012,"2","weiblich",2,1
2024-12-31,2024,12,"D","Noodle (Frieda) aus dem Farbto",2016,"2","weiblich",2,1
2024-12-31,2024,12,"D","Talua",2017,"2","weiblich",2,1
2024-12-31,2024,12,"D","Marley",2018,"2","weiblich",2,1
2024-12-31,2024,12,"D","Tara (Tiara)",2022,"2","weiblich",2,1
2024-12-31,2024,12,"D","Nougat",2024,"1","männlich",1,1
2024-12-31,2024,12,"D","Tatu",2020,"2","weiblich",2,1
2024-12-31,2024,12,"D","Lory",2012,"2","weiblich",2,1
2024-12-31,2024,12,"D","Teddy",2016,"1","männlich",1,1
2024-12-31,2024,12,"D","Nubia",2019,"2","weiblich",2,1
2024-12-31,2024,12,"D","Tekel",2015,"1","männlich",1,1
2024-12-31,2024,12,"D","Martin Mc Fly",2015,"1","männlich",1,1
2024-12-31,2024,12,"D","Tess",2014,"2","weiblich",2,1
2024-12-31,2024,12,"D","Nutella",2021,"2","weiblich",2,1
2024-12-31,2024,12,"D","Thanos",2023,"1","männlich",1,1
2024-12-31,2024,12,"D","Lappi Jolly vom Lindenberg",2018,"2","weiblich",2,1
2024-12-31,2024,12,"D","Thimmy",2018,"1","männlich",1,1
2024-12-31,2024,12,"D","O-Nuro Im Tal der Löwen",2018,"1","männlich",1,1
2024-12-31,2024,12,"D","TicTac",2017,"2","weiblich",2,1
2024-12-31,2024,12,"D","Mascha",2020,"2","weiblich",2,1
2024-12-31,2024,12,"D","Tiki",2021,"2","weiblich",2,1
2024-12-31,2024,12,"D","Odie",2022,"2","weiblich",2,1
2024-12-31,2024,12,"D","Tim",2021,"1","männlich",1,2
2024-12-31,2024,12,"D","Lotte",2022,"2","weiblich",2,1
2024-12-31,2024,12,"D","Timmy",2008,"1","männlich",1,1
2024-12-31,2024,12,"D","Oki",2021,"2","weiblich",2,1
2024-12-31,2024,12,"D","Tina",2015,"2","weiblich",2,1
2024-12-31,2024,12,"D","Mathilda",2017,"2","weiblich",2,1
2024-12-31,2024,12,"D","Tiuna",2018,"2","weiblich",2,1
2024-12-31,2024,12,"D","Oliver",2013,"1","männlich",1,1
2024-12-31,2024,12,"D","Toddy",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Lili",2016,"2","weiblich",2,1
2024-12-31,2024,12,"D","Tokio",2020,"2","weiblich",2,1
2024-12-31,2024,12,"D","Omar",2012,"1","männlich",1,1
2024-12-31,2024,12,"D","Tommie",2019,"1","männlich",1,1
2024-12-31,2024,12,"D","Maurice",2021,"1","männlich",1,1
2024-12-31,2024,12,"D","Torin",2022,"1","männlich",1,1
2024-12-31,2024,12,"D","Oprah",2012,"2","weiblich",2,1
2024-12-31,2024,12,"D","Totoro",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Lou",2015,"2","weiblich",2,1
2024-12-31,2024,12,"D","Trilu",2006,"1","männlich",1,1
2024-12-31,2024,12,"D","Orlando",2011,"1","männlich",1,1
2024-12-31,2024,12,"D","Tschibo",2016,"1","männlich",1,1
2024-12-31,2024,12,"D","Max",2024,"1","männlich",1,2
2024-12-31,2024,12,"D","Tuma",2015,"2","weiblich",2,1
2024-12-31,2024,12,"D","Oscar",2018,"1","männlich",1,3
2024-12-31,2024,12,"D","Twilight Star's Norway's Northern Light Kjell",2024,"1","männlich",1,1
2024-12-31,2024,12,"D","Lella",2014,"2","weiblich",2,1
2024-12-31,2024,12,"D","Tyson",2018,"1","männlich",1,2
2024-12-31,2024,12,"D","Oslo",2018,"1","männlich",1,3
2024-12-31,2024,12,"D","Udur",2019,"1","männlich",1,1
2024-12-31,2024,12,"D","Maxli",2012,"1","männlich",1,1
2024-12-31,2024,12,"D","Uma",2022,"2","weiblich",2,2
2024-12-31,2024,12,"D","Otti",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Uno (Pepa's Jesse James Sunny Moon of Ice Pond)",2019,"1","männlich",1,1
2024-12-31,2024,12,"D","Loui",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Uschi vom Zwärgehüsli",2024,"2","weiblich",2,1
2024-12-31,2024,12,"D","Ozelot Filou vom Sünneli",2022,"1","männlich",1,1
2024-12-31,2024,12,"D","Vana",2021,"2","weiblich",2,1
2024-12-31,2024,12,"D","Maya",2022,"2","weiblich",2,2
2024-12-31,2024,12,"D","Vega",2023,"2","weiblich",2,1
2024-12-31,2024,12,"D","Pablito",2009,"1","männlich",1,1
2024-12-31,2024,12,"D","Vespa",2017,"2","weiblich",2,1
2024-12-31,2024,12,"D","Lilly",2015,"2","weiblich",2,4
2024-12-31,2024,12,"D","Viktoria",2019,"2","weiblich",2,1
2024-12-31,2024,12,"D","Paco",2008,"1","männlich",1,1
2024-12-31,2024,12,"D","Vito",2018,"1","männlich",1,1
2024-12-31,2024,12,"D","Mc Leod's Dance With Luck",2011,"1","männlich",1,1
2024-12-31,2024,12,"D","Vreo (Dante)",2023,"1","männlich",1,1
2024-12-31,2024,12,"D","Palaka",2016,"2","weiblich",2,1
2024-12-31,2024,12,"D","Walter",2014,"1","männlich",1,1
2024-12-31,2024,12,"D","Louis (Rapa Nui's Knight Atamu from Camelide Homeland)",2021,"1","männlich",1,1
2024-12-31,2024,12,"D","Waterfan`s Lilybear Olli",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Pamuy-Mune",2020,"2","weiblich",2,1
2024-12-31,2024,12,"D","Wester",2011,"1","männlich",1,1
2024-12-31,2024,12,"D","Meilo",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Wickie",2024,"2","weiblich",2,1
2024-12-31,2024,12,"D","Pandora",2020,"2","weiblich",2,1
2024-12-31,2024,12,"D","Willy",2022,"1","männlich",1,1
2024-12-31,2024,12,"D","Windy Nights Nice Angel in blue",2015,"2","weiblich",2,1
2024-12-31,2024,12,"D","Paqu",2014,"2","weiblich",2,1
2024-12-31,2024,12,"D","Winston",2018,"1","männlich",1,1
2024-12-31,2024,12,"D","Mellow",2015,"2","weiblich",2,1
2024-12-31,2024,12,"D","Woody",2017,"1","männlich",1,2
2024-12-31,2024,12,"D","Pastis vom Thungschneit",2022,"1","männlich",1,1
2024-12-31,2024,12,"D","Xantino",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Lua",2018,"2","weiblich",2,1
2024-12-31,2024,12,"D","Xhoi Toni",2023,"1","männlich",1,1
2024-12-31,2024,12,"D","Paul",2010,"1","männlich",1,2
2024-12-31,2024,12,"D","Yagudin",2014,"1","männlich",1,1
2024-12-31,2024,12,"D","Merida",2017,"2","weiblich",2,1
2024-12-31,2024,12,"D","Yara",2024,"2","weiblich",2,1
2024-12-31,2024,12,"D","Pax",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Ylvie",2022,"2","weiblich",2,1
2024-12-31,2024,12,"D","Lilly-Ruce",2019,"2","weiblich",2,1
2024-12-31,2024,12,"D","Yori",2022,"1","männlich",1,1
2024-12-31,2024,12,"D","Peanut",2021,"1","männlich",1,1
2024-12-31,2024,12,"D","Yuki",2020,"1","männlich",1,2
2024-12-31,2024,12,"D","Merlo",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Yumi",2008,"2","weiblich",2,1
2024-12-31,2024,12,"D","Pedro",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Yuna (Lili)",2021,"2","weiblich",2,1
2024-12-31,2024,12,"D","Luchino",2016,"1","männlich",1,1
2024-12-31,2024,12,"D","Yvy-Nessie",2020,"2","weiblich",2,1
2024-12-31,2024,12,"D","Penelope",2011,"2","weiblich",2,1
2024-12-31,2024,12,"D","Zamyro",2023,"1","männlich",1,1
2024-12-31,2024,12,"D","Mia",2017,"2","weiblich",2,6
2024-12-31,2024,12,"D","Zazi",2023,"1","männlich",1,1
2024-12-31,2024,12,"D","Pepe",2020,"1","männlich",1,2
2024-12-31,2024,12,"D","Zengi",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Lennox",2019,"1","männlich",1,2
2024-12-31,2024,12,"D","Zeus",2020,"1","männlich",1,2
2024-12-31,2024,12,"D","Pepper",2016,"2","weiblich",2,1
2024-12-31,2024,12,"D","Zion",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Michi",2018,"2","weiblich",2,1
2024-12-31,2024,12,"D","Zoe",2013,"2","weiblich",2,1
2024-12-31,2024,12,"D","Peritto Scotty",2010,"1","männlich",1,1
2024-12-31,2024,12,"D","Zora",2021,"2","weiblich",2,1
2024-12-31,2024,12,"D","Lucky",2014,"1","männlich",1,4
2024-12-31,2024,12,"D","Zoë",2011,"2","weiblich",2,1
2024-12-31,2024,12,"D","Phajo vom Pudeleck",2016,"1","männlich",1,1
2024-12-31,2024,12,"D","Zuzu",2011,"2","weiblich",2,1
2024-12-31,2024,12,"D","Mika",2022,"2","weiblich",2,2
2024-12-31,2024,12,"D","flip v reiterhof",2023,"1","männlich",1,1
2024-12-31,2024,12,"D","Picasso",2018,"1","männlich",1,1
2024-12-31,2024,12,"D","matilda",2020,"2","weiblich",2,1
2024-12-31,2024,12,"D","Lily",2017,"2","weiblich",2,1
2024-12-31,2024,12,"D","sunnn b.",2024,"2","weiblich",2,1
2024-12-31,2024,12,"D","Pickwick Jamie Arya",2019,"2","weiblich",2,1
2024-12-31,2024,12,"D","Pickwick Viggo Bruce",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Lucky Buddy",2018,"1","männlich",1,1
2024-12-31,2024,12,"D","Pigna",2018,"2","weiblich",2,1
2024-12-31,2024,12,"D","Mila",2017,"2","weiblich",2,2
2024-12-31,2024,12,"D","Pina",2024,"2","weiblich",2,1
2024-12-31,2024,12,"D","Lily",2021,"2","weiblich",2,1
2024-12-31,2024,12,"D","Pinky",2017,"2","weiblich",2,1
2024-12-31,2024,12,"D","Milan",2019,"1","männlich",1,2
2024-12-31,2024,12,"D","Pinta",2021,"2","weiblich",2,1
2024-12-31,2024,12,"D","Lucy",2014,"2","weiblich",2,1
2024-12-31,2024,12,"D","Pipa",2022,"2","weiblich",2,1
2024-12-31,2024,12,"D","Milla",2016,"2","weiblich",2,1
2024-12-31,2024,12,"D","Piper Oscar Whisky Lima v. Ammeler Forst",2013,"1","männlich",1,1
2024-12-31,2024,12,"D","Lambo",2016,"1","männlich",1,1
2024-12-31,2024,12,"D","Pipoca",2018,"2","weiblich",2,2
2024-12-31,2024,12,"D","Millriver's Artemis",2016,"2","weiblich",2,1
2024-12-31,2024,12,"D","Pippin",2013,"1","männlich",1,1
2024-12-31,2024,12,"D","Lucy",2023,"2","weiblich",2,2
2024-12-31,2024,12,"D","Piri del tesoro d'oro",2012,"2","weiblich",2,1
2024-12-31,2024,12,"D","Milo",2016,"1","männlich",1,2
2024-12-31,2024,12,"D","Pit",2018,"1","männlich",1,1
2024-12-31,2024,12,"D","Lima",2024,"2","weiblich",2,1
2024-12-31,2024,12,"D","Pixi",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Milo",2024,"1","männlich",1,8
2024-12-31,2024,12,"D","Plainfire`s Xotic Lapdancer",2019,"1","männlich",1,1
2024-12-31,2024,12,"D","Ludwik Leon 2",2023,"1","männlich",1,1
2024-12-31,2024,12,"D","Pluto",2021,"1","männlich",1,1
2024-12-31,2024,12,"D","Milou",2008,"1","männlich",1,1
2024-12-31,2024,12,"D","Pol",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Lenon",2018,"1","männlich",1,1
2024-12-31,2024,12,"D","Polly",2020,"2","weiblich",2,2
2024-12-31,2024,12,"D","Milou Giulia",2020,"2","weiblich",2,1
2024-12-31,2024,12,"D","Polo",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Luigi",2019,"1","männlich",1,1
2024-12-31,2024,12,"D","Ponchy",2021,"1","männlich",1,1
2024-12-31,2024,12,"D","Milvi del tesoro d'oro",2014,"2","weiblich",2,1
2024-12-31,2024,12,"D","Popeye",2019,"1","männlich",1,1
2024-12-31,2024,12,"D","Lina",2021,"2","weiblich",2,1
2024-12-31,2024,12,"D","Porthos",2013,"1","männlich",1,1
2024-12-31,2024,12,"D","Mimi",2019,"2","weiblich",2,2
2024-12-31,2024,12,"D","Precious Honey",2023,"2","weiblich",2,1
2024-12-31,2024,12,"D","Luj",2012,"1","männlich",1,1
2024-12-31,2024,12,"D","Prince",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Mina",2016,"2","weiblich",2,1
2024-12-31,2024,12,"D","Principe",2014,"1","männlich",1,1
2024-12-31,2024,12,"D","Lasso",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Pu (Rommel's Pussy)",2009,"2","weiblich",2,1
2024-12-31,2024,12,"D","Minka",2015,"2","weiblich",2,1
2024-12-31,2024,12,"D","Puma",2014,"1","männlich",1,1
2024-12-31,2024,12,"D","Luke Daniel",2018,"1","männlich",1,1
2024-12-31,2024,12,"D","Pupi",2017,"1","männlich",1,1
2024-12-31,2024,12,"D","Mino",2023,"1","männlich",1,1
2024-12-31,2024,12,"D","Putzzi",2016,"1","männlich",1,1
2024-12-31,2024,12,"D","Linda",2020,"2","weiblich",2,1
2024-12-31,2024,12,"D","Qiwi",2016,"2","weiblich",2,1
2024-12-31,2024,12,"D","Minza",2017,"2","weiblich",2,1
2024-12-31,2024,12,"D","Qube",2015,"1","männlich",1,1
2024-12-31,2024,12,"D","Lulu",2007,"2","weiblich",2,1
2024-12-31,2024,12,"D","Queenie",2018,"2","weiblich",2,1
2024-12-31,2024,12,"D","Mira",2021,"2","weiblich",2,1
2024-12-31,2024,12,"D","Quentchen",2015,"1","männlich",1,1
2024-12-31,2024,12,"D","Leo",2018,"1","männlich",1,5
2024-12-31,2024,12,"D","Quincy Quillings",2019,"1","männlich",1,1
2024-12-31,2024,12,"D","Miro",2009,"1","männlich",1,2
2024-12-31,2024,12,"D","Quino Helmut of Little Snow Be",2023,"1","männlich",1,1
2024-12-31,2024,12,"D","Lulu",2022,"2","weiblich",2,2
2024-12-31,2024,12,"D","Quirly",2015,"2","weiblich",2,1
2024-12-31,2024,12,"D","Miro",2021,"1","männlich",1,1
2024-12-31,2024,12,"D","R-Lapa",2024,"2","weiblich",2,1
2024-12-31,2024,12,"D","Lino",2015,"1","männlich",1,1
2024-12-31,2024,12,"D","RORAIMA",2016,"2","weiblich",2,1
2024-12-31,2024,12,"D","Mischka (Benny)",2017,"1","männlich",1,1
2024-12-31,2024,12,"D","Rafaelo",2022,"1","männlich",1,1
2024-12-31,2024,12,"D","Lumi",2010,"2","weiblich",2,1
2024-12-31,2024,12,"D","Raja",2014,"2","weiblich",2,1
2024-12-31,2024,12,"D","Miss Piggy",2015,"2","weiblich",2,1
2024-12-31,2024,12,"D","Rami",2022,"1","männlich",1,1
2024-12-31,2024,12,"D","Laika",2016,"2","weiblich",2,1
2024-12-31,2024,12,"D","Ramses",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Mitra",2024,"2","weiblich",2,1
2024-12-31,2024,12,"D","Rani",2015,"2","weiblich",2,2
2024-12-31,2024,12,"D","Lumi Lollo aka Isla",2022,"2","weiblich",2,1
2024-12-31,2024,12,"D","Ratzfatz",2016,"1","männlich",1,1
2024-12-31,2024,12,"D","Moca",2021,"2","weiblich",2,1
2024-12-31,2024,12,"D","Raya",2020,"2","weiblich",2,2
2024-12-31,2024,12,"D","Linos",2014,"1","männlich",1,1
2024-12-31,2024,12,"D","Rebus",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Mocha",2022,"1","männlich",1,1
2024-12-31,2024,12,"D","Reksai",2016,"1","männlich",1,1
2024-12-31,2024,12,"D","Luna",2011,"2","weiblich",2,2
2024-12-31,2024,12,"D","Rex",2023,"1","männlich",1,2
2024-12-31,2024,12,"D","Mochi",2024,"1","männlich",1,1
2024-12-31,2024,12,"D","Rhea",2014,"2","weiblich",2,1
2024-12-31,2024,12,"D","Leon",2011,"1","männlich",1,1
2024-12-31,2024,12,"D","Ricko Luis",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Mogli",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Rico",2024,"1","männlich",1,1
2024-12-31,2024,12,"D","Luna",2019,"2","weiblich",2,9
2024-12-31,2024,12,"D","Rigo",2013,"1","männlich",1,1
2024-12-31,2024,12,"D","Mojo",2013,"1","männlich",1,1
2024-12-31,2024,12,"D","Ringo",2010,"1","männlich",1,1
2024-12-31,2024,12,"D","Lio",2024,"1","männlich",1,1
2024-12-31,2024,12,"D","Rio",2009,"1","männlich",1,1
2024-12-31,2024,12,"D","Molly",2010,"2","weiblich",2,1
2024-12-31,2024,12,"D","Rissy",2016,"2","weiblich",2,1
2024-12-31,2024,12,"D","Luna Marley",2010,"2","weiblich",2,1
2024-12-31,2024,12,"D","Riverqueen's Cattleya",2012,"2","weiblich",2,1
2024-12-31,2024,12,"D","Molly",2022,"2","weiblich",2,1
2024-12-31,2024,12,"D","Robin",2013,"1","männlich",1,1
2024-12-31,2024,12,"D","Layan",2023,"1","männlich",1,1
2024-12-31,2024,12,"D","Rocco",2018,"1","männlich",1,1
2024-12-31,2024,12,"D","Momo",2019,"2","weiblich",2,1
2024-12-31,2024,12,"D","Rocket",2021,"1","männlich",1,1
2024-12-31,2024,12,"D","Lupa",2016,"2","weiblich",2,2
2024-12-31,2024,12,"D","Rocky",2011,"1","männlich",1,1
2024-12-31,2024,12,"D","Momos Ballou of Aluschta",2015,"1","männlich",1,1
2024-12-31,2024,12,"D","Rocky",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Lionel",2012,"1","männlich",1,1
2024-12-31,2024,12,"D","Roko",2017,"1","männlich",1,1
2024-12-31,2024,12,"D","Monello",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Romeo",2022,"1","männlich",1,1
2024-12-31,2024,12,"D","Lupita",2009,"2","weiblich",2,1
2024-12-31,2024,12,"D","Ronja",2013,"2","weiblich",2,1
2024-12-31,2024,12,"D","Monty",2017,"1","männlich",1,1
2024-12-31,2024,12,"D","Ronny",2024,"1","männlich",1,1
2024-12-31,2024,12,"D","Leon",2021,"1","männlich",1,1
2024-12-31,2024,12,"D","Rory (vorher Aron)",2018,"1","männlich",1,1
2024-12-31,2024,12,"D","Moogle",2014,"2","weiblich",2,1
2024-12-31,2024,12,"D","Rosa vom Rennfeld",2023,"2","weiblich",2,1
2024-12-31,2024,12,"D","Lupo",2020,"1","männlich",1,2
2024-12-31,2024,12,"D","Rosi",2019,"2","weiblich",2,1
2024-12-31,2024,12,"D","Moreno",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Rosy",2015,"2","weiblich",2,1
2024-12-31,2024,12,"D","Lisa",2024,"2","weiblich",2,1
2024-12-31,2024,12,"D","Roxburg's Neo",2017,"1","männlich",1,1
2024-12-31,2024,12,"D","Mousi",2020,"2","weiblich",2,1
2024-12-31,2024,12,"D","Roxy",2012,"2","weiblich",2,1
2024-12-31,2024,12,"D","Lussy von Arkewit",2019,"2","weiblich",2,1
2024-12-31,2024,12,"D","Roy",2015,"1","männlich",1,1
2024-12-31,2024,12,"D","Moyra",2013,"2","weiblich",2,1
2024-12-31,2024,12,"D","Rubia Tina",2023,"2","weiblich",2,1
2024-12-31,2024,12,"D","Lana",2022,"2","weiblich",2,1
2024-12-31,2024,12,"D","Ruby",2016,"2","weiblich",2,1
2024-12-31,2024,12,"D","Mubba",2016,"1","männlich",1,1
2024-12-31,2024,12,"D","Ruby",2023,"2","weiblich",2,3
2024-12-31,2024,12,"D","Lyk",2017,"1","männlich",1,1
2024-12-31,2024,12,"D","Rudy",2021,"1","männlich",1,1
2024-12-31,2024,12,"D","Muffin",2023,"1","männlich",1,1
2024-12-31,2024,12,"D","Ruma",2016,"2","weiblich",2,1
2024-12-31,2024,12,"D","Liv",2011,"2","weiblich",2,1
2024-12-31,2024,12,"D","Rya 52732",2012,"2","weiblich",2,1
2024-12-31,2024,12,"D","Mumbo",2010,"1","männlich",1,1
2024-12-31,2024,12,"D","Rüya",2020,"2","weiblich",2,1
2024-12-31,2024,12,"D","MAILO",2021,"1","männlich",1,1
2024-12-31,2024,12,"D","Sabana",2010,"2","weiblich",2,1
2024-12-31,2024,12,"D","Murphy",2015,"1","männlich",1,1
2024-12-31,2024,12,"D","Saké",2021,"1","männlich",1,1
2024-12-31,2024,12,"D","Leroy",2023,"1","männlich",1,1
2024-12-31,2024,12,"D","Sally",2023,"2","weiblich",2,1
2024-12-31,2024,12,"D","Murphy",2024,"1","männlich",1,1
2024-12-31,2024,12,"D","Sam",2018,"1","männlich",1,3
2024-12-31,2024,12,"D","Ma Vita of Everglade",2022,"2","weiblich",2,1
2024-12-31,2024,12,"D","Samina",2015,"2","weiblich",2,1
2024-12-31,2024,12,"D","Myka",2016,"2","weiblich",2,1
2024-12-31,2024,12,"D","Sammy",2020,"1","männlich",1,2
2024-12-31,2024,12,"D","Lizzy",2022,"2","weiblich",2,2
2024-12-31,2024,12,"D","Samurai",2011,"1","männlich",1,1
2024-12-31,2024,12,"D","Mysty",2023,"1","männlich",1,1
2024-12-31,2024,12,"D","Sana",2022,"2","weiblich",2,1
2024-12-31,2024,12,"D","Macarena (Maca)",2019,"2","weiblich",2,1
2024-12-31,2024,12,"D","Sans",2019,"1","männlich",1,1
2024-12-31,2024,12,"D","NANA / Klementina",2017,"2","weiblich",2,1
2024-12-31,2024,12,"D","Saphir du Lac des Cygnes",2013,"1","männlich",1,1
2024-12-31,2024,12,"D","Lea",2011,"2","weiblich",2,1
2024-12-31,2024,12,"D","Sari",2020,"2","weiblich",2,1
2024-12-31,2024,12,"D","Nacho",2017,"1","männlich",1,1
2024-12-31,2024,12,"D","Sati (Beltane Bakari AmDu of bright jewels)",2016,"2","weiblich",2,1
2024-12-31,2024,12,"D","Macho",2021,"1","männlich",1,1
2024-12-31,2024,12,"D","Scarlett Tiffany Amber",2009,"2","weiblich",2,1
2024-12-31,2024,12,"D","Naga",2020,"2","weiblich",2,1
2024-12-31,2024,12,"D","Schoggi",2016,"2","weiblich",2,1
2024-12-31,2024,12,"D","Locita",2013,"2","weiblich",2,1
2024-12-31,2024,12,"D","Scooby",2014,"1","männlich",1,1
2024-12-31,2024,12,"D","Nala",2014,"2","weiblich",2,1
2024-12-31,2024,12,"D","Scotch",2021,"1","männlich",1,1
2024-12-31,2024,12,"D","Mafalda von Sunderhaar",2024,"2","weiblich",2,1
2024-12-31,2024,12,"D","Scrappy",2022,"1","männlich",1,1
2024-12-31,2024,12,"D","Nala",2022,"2","weiblich",2,7
2024-12-31,2024,12,"D","Selena",2024,"2","weiblich",2,1
2024-12-31,2024,12,"D","Levi",2016,"1","männlich",1,1
2024-12-31,2024,12,"D","Senna",2021,"2","weiblich",2,1
2024-12-31,2024,12,"D","Naltanosens Atlas",2024,"1","männlich",1,1
2024-12-31,2024,12,"D","Serena",2020,"2","weiblich",2,1
2024-12-31,2024,12,"D","Magic",2020,"2","weiblich",2,1
2024-12-31,2024,12,"D","Shahram-Yari",2021,"1","männlich",1,1
2024-12-31,2024,12,"D","Nana",2018,"2","weiblich",2,1
2024-12-31,2024,12,"D","Shane",2022,"1","männlich",1,1
2024-12-31,2024,12,"D","Logan",2018,"1","männlich",1,1
2024-12-31,2024,12,"D","Shape",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Nano",2021,"1","männlich",1,1
2024-12-31,2024,12,"D","Shea",2020,"2","weiblich",2,1
2024-12-31,2024,12,"D","Magnolia Gardens Simply the best",2017,"1","männlich",1,1
2024-12-31,2024,12,"D","Shelyem (Sidan)",2020,"1","männlich",1,1
2024-12-31,2024,12,"D","Narcos",2020,"1","männlich",1,1
